date,district,source,value
2025-08-05 00:30:44,Mono Basin,Lee Vining Intake Above Flow,33.3
2025-08-05 00:30:44,Mono Basin,Lee Vining Intake Below Flow,29.4
2025-08-05 00:30:44,Mono Basin,Walker Ck. Above Conduit Flow,3.0
2025-08-05 00:30:44,Mono Basin,L.V. Conduit Below Intake Flow,8.1
2025-08-05 00:30:44,Mono Basin,Walker Ck. Under Conduit Flow,3.0
2025-08-05 00:30:44,Mono Basin,Parker Ck. Under Conduit Flow,9.0
2025-08-05 00:30:44,Mono Basin,Parker Ck. Above Conduit Flow,9.0
2025-08-05 00:30:44,Mono Basin,Grant Lk. Spill Flow,0.0
2025-08-05 00:30:44,Mono Basin,Mono Gate 1 Return Ditch Flow,32.7
2025-08-05 00:30:44,Mono Basin,Grant Lk. Outflow,35.3
2025-08-05 00:30:44,Mono Basin,Rush Ck. at Damsite Flow,17.2
2025-08-05 00:30:44,Mono Basin,Flow to West Portal,0.0
2025-08-05 00:30:44,Long Valley,East Portal Flow,13.0
2025-08-05 00:30:44,Long Valley,OR Below EP Flow,64.0
2025-08-05 00:30:44,Long Valley,Hot Ck.at Hwy. Flow,14.0
2025-08-05 00:30:44,Long Valley,McGee Ck. Lower Sta. Flow,9.6
2025-08-05 00:30:44,Long Valley,Long Valley Current Outflow,693.4
2025-08-05 00:30:44,Long Valley,Rock Ck. Div. Flow,0.0
2025-08-05 00:30:44,Long Valley,Upper Gorge Total Release,47.5
2025-08-05 00:30:44,Long Valley,Release at Middle Gorge,0.0
2025-08-05 00:30:44,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,27.3
2025-08-05 00:30:44,Northern Owens Valley,Pleasant Valley Outflow,453.6
2025-08-05 00:30:44,Northern Owens Valley,Baker Ck. At LA Station Flow,4.3
2025-08-05 00:30:44,Northern Owens Valley,Big Pine Ck. USGS Flow,33.4
2025-08-05 00:30:44,Northern Owens Valley,O.R. Below Big Pine,445.3
2025-08-05 00:30:44,Northern Owens Valley,Fish Springs At RR Flow,29.8
2025-08-05 00:30:44,Northern Owens Valley,Tinemaha Reservoir Outflow,450.2
2025-08-05 00:30:44,Northern Owens Valley,Bishop Creek Through Plant 6,113.8
2025-08-05 00:30:44,Northern Owens Valley,Bishop Creek Around Plant 6,6.1
2025-08-05 00:30:44,Southern Owens Valley,Tinemaha Reservoir Outflow,450.2
2025-08-05 00:30:44,Southern Owens Valley,Indep. Ck. At Junction Flow,7.9
2025-08-05 00:30:44,Southern Owens Valley,LAA at Alabama Flow,414.0
2025-08-05 00:30:44,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2025-08-05 00:30:44,Southern Owens Valley,LAA at Cottonwood Flow,409.0
2025-08-05 00:30:44,Southern Owens Valley,Haiwee LAA #1 Current Flow,307.0
2025-08-05 00:30:44,Southern Owens Valley,Haiwee LAA #2 Current Flow,242.3
2025-08-05 00:30:44,Southern Owens Valley,Reinhackel Flow,2.1
2025-08-05 00:30:44,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2025-08-05 00:30:44,Southern Owens Valley,Cartago Spillgate Outflow,0.0
2025-08-05 00:30:44,Southern Owens Valley,Lone Pine Creek Flow,10.0
2025-08-05 00:30:44,Lower Owens River Project,LORP Intake Flow,90.0
2025-08-05 00:30:44,Lower Owens River Project,LORP at Mazourka Canyon Road,87.0
2025-08-05 00:30:44,Lower Owens River Project,LORP at Reinhackle Springs,75.0
2025-08-05 00:30:44,Lower Owens River Project,LORP Above Pumpstation,52.0
2025-08-05 00:30:44,Lower Owens River Project,LORP At Pump Station Discharge Flow,49.0
2025-08-05 00:30:44,Southern District,Haiwee LAA #2 Current Flow,242.3
2025-08-05 00:30:44,Southern District,Haiwee LAA #1 Current Flow,307.0
2025-08-05 00:30:44,Southern District,LAA #1 Flow at Fairmont Reservoir,307.7
2025-08-05 00:30:44,Southern District,LAA #2 Flow at Fairmont Res.,257.4
2025-08-05 00:30:44,Southern District,Bouquet Reservoir Inflow,23.3
2025-08-05 00:30:44,Southern District,Bouquet Reservoir Outflow,0.4
