date,district,source,value
2026-03-22 00:44:24,Mono Basin,Lee Vining Intake Above Flow,94.8
2026-03-22 00:44:24,Mono Basin,Lee Vining Intake Below Flow,16.1
2026-03-22 00:44:24,Mono Basin,Walker Ck. Above Conduit Flow,11.0
2026-03-22 00:44:24,Mono Basin,L.V. Conduit Below Intake Flow,72.2
2026-03-22 00:44:24,Mono Basin,Walker Ck. Under Conduit Flow,9.0
2026-03-22 00:44:24,Mono Basin,Parker Ck. Under Conduit Flow,15.0
2026-03-22 00:44:24,Mono Basin,Parker Ck. Above Conduit Flow,16.0
2026-03-22 00:44:24,Mono Basin,Grant Lk. Spill Flow,0.0
2026-03-22 00:44:24,Mono Basin,Mono Gate 1 Return Ditch Flow,27.3
2026-03-22 00:44:24,Mono Basin,Grant Lk. Outflow,36.6
2026-03-22 00:44:24,Mono Basin,Rush Ck. at Damsite Flow,57.9
2026-03-22 00:44:24,Mono Basin,Flow to West Portal,9.8
2026-03-22 00:44:24,Long Valley,East Portal Flow,21.0
2026-03-22 00:44:24,Long Valley,OR Below EP Flow,80.0
2026-03-22 00:44:24,Long Valley,Hot Ck.at Hwy. Flow,25.0
2026-03-22 00:44:24,Long Valley,McGee Ck. Lower Sta. Flow,30.4
2026-03-22 00:44:24,Long Valley,Long Valley Current Outflow,0.0
2026-03-22 00:44:24,Long Valley,Rock Ck. Div. Flow,4.2
2026-03-22 00:44:24,Long Valley,Upper Gorge Total Release,45.6
2026-03-22 00:44:24,Long Valley,Release at Middle Gorge,0.0
2026-03-22 00:44:24,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,78.6
2026-03-22 00:44:24,Northern Owens Valley,Pleasant Valley Outflow,182.5
2026-03-22 00:44:24,Northern Owens Valley,Baker Ck. At LA Station Flow,16.3
2026-03-22 00:44:24,Northern Owens Valley,Big Pine Ck. USGS Flow,32.1
2026-03-22 00:44:24,Northern Owens Valley,O.R. Below Big Pine,322.5
2026-03-22 00:44:24,Northern Owens Valley,Fish Springs At RR Flow,32.5
2026-03-22 00:44:24,Northern Owens Valley,Tinemaha Reservoir Outflow,324.2
2026-03-22 00:44:24,Northern Owens Valley,Bishop Creek Through Plant 6,85.1
2026-03-22 00:44:24,Northern Owens Valley,Bishop Creek Around Plant 6,6.2
2026-03-22 00:44:24,Southern Owens Valley,Tinemaha Reservoir Outflow,324.2
2026-03-22 00:44:24,Southern Owens Valley,Indep. Ck. At Junction Flow,19.8
2026-03-22 00:44:24,Southern Owens Valley,LAA at Alabama Flow,374.0
2026-03-22 00:44:24,Southern Owens Valley,Cottonwood Ck. At LAA Flow,108.0
2026-03-22 00:44:24,Southern Owens Valley,LAA at Cottonwood Flow,518.0
2026-03-22 00:44:24,Southern Owens Valley,Haiwee LAA #1 Current Flow,0.0
2026-03-22 00:44:24,Southern Owens Valley,Haiwee LAA #2 Current Flow,173.9
2026-03-22 00:44:24,Southern Owens Valley,Reinhackel Flow,1.8
2026-03-22 00:44:24,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2026-03-22 00:44:24,Southern Owens Valley,Cartago Spillgate Outflow,20.3
2026-03-22 00:44:24,Southern Owens Valley,Lone Pine Creek Flow,19.2
2026-03-22 00:44:24,Lower Owens River Project,LORP Intake Flow,45.0
2026-03-22 00:44:24,Lower Owens River Project,LORP at Mazourka Canyon Road,45.0
2026-03-22 00:44:24,Lower Owens River Project,LORP at Reinhackle Springs,61.0
2026-03-22 00:44:24,Lower Owens River Project,LORP Above Pumpstation,56.0
2026-03-22 00:44:24,Lower Owens River Project,LORP At Pump Station Discharge Flow,47.0
2026-03-22 00:44:24,Southern District,Haiwee LAA #2 Current Flow,173.9
2026-03-22 00:44:24,Southern District,Haiwee LAA #1 Current Flow,0.0
2026-03-22 00:44:24,Southern District,LAA #1 Flow at Fairmont Reservoir,263.8
2026-03-22 00:44:24,Southern District,LAA #2 Flow at Fairmont Res.,187.3
2026-03-22 00:44:24,Southern District,Bouquet Reservoir Inflow,0.2
2026-03-22 00:44:24,Southern District,Bouquet Reservoir Outflow,153.1
2026-03-22 00:44:24,Southern District,LAA #1 at Soledad Flow,331.6
2026-03-22 00:44:24,Southern District,LAA #2 at Soledad Flow,227.8
2026-03-22 00:44:25,Mono Basin,Mono Lk. Elevation,6382.4
2026-03-22 00:44:25,Mono Basin,Grant Lk. Elevation,7125.1
2026-03-22 00:44:25,Long Valley,Long Valley Elevation,6778.3
2026-03-22 00:44:25,Northern Owens Valley,Pleasant Valley Elevation,4383.4
2026-03-22 00:44:25,Southern Owens Valley,LAA at Alabama Level,7.5
2026-03-22 00:44:25,Southern Owens Valley,LAA at Alabama Water Temp,63.1
2026-03-22 00:44:25,Southern Owens Valley,LAA at Cottonwood Level,9.6
2026-03-22 00:44:25,Southern Owens Valley,LAA at Cotton. Water Temp,61.4
2026-03-22 00:44:25,Southern Owens Valley,N. Haiwee Elevation,3757.3
2026-03-22 00:44:25,Southern Owens Valley,S. Haiwee Reservoir Elevation,3724.7
2026-03-22 00:44:25,Southern District,S. Haiwee Reservoir Elevation,3724.7
2026-03-22 00:44:25,Southern District,Fairmont Reservoir Elevation,3029.1
2026-03-22 00:44:25,Southern District,Bouquet Reservoir Elevation,2983.5
2026-03-22 01:44:24,Mono Basin,Lee Vining Intake Above Flow,94.8
2026-03-22 01:44:24,Mono Basin,Lee Vining Intake Below Flow,16.1
2026-03-22 01:44:24,Mono Basin,Walker Ck. Above Conduit Flow,11.0
2026-03-22 01:44:24,Mono Basin,L.V. Conduit Below Intake Flow,72.2
2026-03-22 01:44:24,Mono Basin,Walker Ck. Under Conduit Flow,9.0
2026-03-22 01:44:24,Mono Basin,Parker Ck. Under Conduit Flow,15.0
2026-03-22 01:44:24,Mono Basin,Parker Ck. Above Conduit Flow,16.0
2026-03-22 01:44:24,Mono Basin,Grant Lk. Spill Flow,0.0
2026-03-22 01:44:24,Mono Basin,Mono Gate 1 Return Ditch Flow,27.4
2026-03-22 01:44:24,Mono Basin,Grant Lk. Outflow,36.5
2026-03-22 01:44:24,Mono Basin,Rush Ck. at Damsite Flow,59.9
2026-03-22 01:44:24,Mono Basin,Flow to West Portal,9.8
2026-03-22 01:44:24,Long Valley,East Portal Flow,21.0
2026-03-22 01:44:24,Long Valley,OR Below EP Flow,81.0
2026-03-22 01:44:24,Long Valley,Hot Ck.at Hwy. Flow,25.0
2026-03-22 01:44:24,Long Valley,McGee Ck. Lower Sta. Flow,30.4
2026-03-22 01:44:24,Long Valley,Long Valley Current Outflow,0.0
2026-03-22 01:44:24,Long Valley,Rock Ck. Div. Flow,4.1
2026-03-22 01:44:24,Long Valley,Upper Gorge Total Release,45.1
2026-03-22 01:44:24,Long Valley,Release at Middle Gorge,0.0
2026-03-22 01:44:24,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,78.6
2026-03-22 01:44:24,Northern Owens Valley,Pleasant Valley Outflow,182.6
2026-03-22 01:44:24,Northern Owens Valley,Baker Ck. At LA Station Flow,17.2
2026-03-22 01:44:24,Northern Owens Valley,Big Pine Ck. USGS Flow,32.1
2026-03-22 01:44:24,Northern Owens Valley,O.R. Below Big Pine,323.5
2026-03-22 01:44:24,Northern Owens Valley,Fish Springs At RR Flow,32.5
2026-03-22 01:44:24,Northern Owens Valley,Tinemaha Reservoir Outflow,323.4
2026-03-22 01:44:24,Northern Owens Valley,Bishop Creek Through Plant 6,82.9
2026-03-22 01:44:24,Northern Owens Valley,Bishop Creek Around Plant 6,6.1
2026-03-22 01:44:24,Southern Owens Valley,Tinemaha Reservoir Outflow,323.4
2026-03-22 01:44:24,Southern Owens Valley,Indep. Ck. At Junction Flow,19.8
2026-03-22 01:44:24,Southern Owens Valley,LAA at Alabama Flow,375.0
2026-03-22 01:44:24,Southern Owens Valley,Cottonwood Ck. At LAA Flow,107.0
2026-03-22 01:44:24,Southern Owens Valley,LAA at Cottonwood Flow,519.0
2026-03-22 01:44:24,Southern Owens Valley,Haiwee LAA #1 Current Flow,0.0
2026-03-22 01:44:24,Southern Owens Valley,Haiwee LAA #2 Current Flow,173.5
2026-03-22 01:44:24,Southern Owens Valley,Reinhackel Flow,1.8
2026-03-22 01:44:24,Southern Owens Valley,Lubkin Spillgate Outflow,12.5
2026-03-22 01:44:24,Southern Owens Valley,Cartago Spillgate Outflow,10.8
2026-03-22 01:44:24,Southern Owens Valley,Lone Pine Creek Flow,19.2
2026-03-22 01:44:24,Lower Owens River Project,LORP Intake Flow,45.0
2026-03-22 01:44:24,Lower Owens River Project,LORP at Mazourka Canyon Road,45.0
2026-03-22 01:44:24,Lower Owens River Project,LORP at Reinhackle Springs,58.0
2026-03-22 01:44:24,Lower Owens River Project,LORP Above Pumpstation,43.0
2026-03-22 01:44:24,Lower Owens River Project,LORP At Pump Station Discharge Flow,32.0
2026-03-22 01:44:24,Southern District,Haiwee LAA #2 Current Flow,173.5
2026-03-22 01:44:24,Southern District,Haiwee LAA #1 Current Flow,0.0
2026-03-22 01:44:25,Mono Basin,Mono Lk. Elevation,6382.4
2026-03-22 01:44:25,Mono Basin,Grant Lk. Elevation,7125.2
2026-03-22 01:44:25,Long Valley,Long Valley Elevation,6778.3
2026-03-22 01:44:25,Northern Owens Valley,Pleasant Valley Elevation,4383.4
2026-03-22 01:44:25,Southern Owens Valley,LAA at Alabama Level,7.5
2026-03-22 01:44:25,Southern Owens Valley,LAA at Alabama Water Temp,63.0
2026-03-22 01:44:25,Southern Owens Valley,LAA at Cottonwood Level,9.6
2026-03-22 01:44:25,Southern Owens Valley,LAA at Cotton. Water Temp,61.1
2026-03-22 01:44:25,Southern Owens Valley,N. Haiwee Elevation,3757.3
2026-03-22 01:44:25,Southern Owens Valley,S. Haiwee Reservoir Elevation,3724.7
2026-03-22 01:44:25,Southern District,S. Haiwee Reservoir Elevation,3724.7
