date,district,source,value
2025-06-12 00:30:47,Mono Basin,Lee Vining Intake Above Flow,206.2
2025-06-12 00:30:47,Mono Basin,Lee Vining Intake Below Flow,137.5
2025-06-12 00:30:47,Mono Basin,Mono Lk. Elevation,6382.9
2025-06-12 00:30:47,Mono Basin,Walker Ck. Above Conduit Flow,19.0
2025-06-12 00:30:47,Mono Basin,L.V. Conduit Below Intake Flow,61.3
2025-06-12 00:30:47,Mono Basin,Walker Ck. Under Conduit Flow,19.0
2025-06-12 00:30:47,Mono Basin,Parker Ck. Under Conduit Flow,36.0
2025-06-12 00:30:47,Mono Basin,Parker Ck. Above Conduit Flow,37.0
2025-06-12 00:30:47,Mono Basin,Grant Lk. Spill Flow,32.8
2025-06-12 00:30:47,Mono Basin,Mono Gate 1 Return Ditch Flow,82.0
2025-06-12 00:30:47,Mono Basin,Grant Lk. Elevation,7130.4
2025-06-12 00:30:47,Mono Basin,Grant Lk. Outflow,82.0
2025-06-12 00:30:47,Mono Basin,Rush Ck. at Damsite Flow,181.1
2025-06-12 00:30:47,Mono Basin,Flow to West Portal,0.0
2025-06-12 00:30:47,Long Valley,East Portal Flow,13.0
2025-06-12 00:30:47,Long Valley,OR Below EP Flow,71.0
2025-06-12 00:30:47,Long Valley,Hot Ck.at Hwy. Flow,60.0
2025-06-12 00:30:47,Long Valley,McGee Ck. Lower Sta. Flow,66.0
2025-06-12 00:30:47,Long Valley,Long Valley Elevation,6773.8
2025-06-12 00:30:47,Long Valley,Long Valley Current Outflow,310.7
2025-06-12 00:30:47,Long Valley,Rock Ck. Div. Flow,26.6
2025-06-12 00:30:47,Long Valley,Upper Gorge Total Release,313.6
2025-06-12 00:30:47,Long Valley,Release at Middle Gorge,0.0
2025-06-12 00:30:47,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,124.8
2025-06-12 00:30:47,Northern Owens Valley,Pleasant Valley Elevation,4388.1
2025-06-12 00:30:47,Northern Owens Valley,Pleasant Valley Outflow,519.1
2025-06-12 00:30:47,Northern Owens Valley,Baker Ck. At LA Station Flow,5.7
2025-06-12 00:30:47,Northern Owens Valley,Big Pine Ck. USGS Flow,155.1
2025-06-12 00:30:47,Northern Owens Valley,O.R. Below Big Pine,684.6
2025-06-12 00:30:47,Northern Owens Valley,Fish Springs At RR Flow,38.5
2025-06-12 00:30:47,Northern Owens Valley,Tinemaha Reservoir Outflow,606.9
2025-06-12 00:30:47,Northern Owens Valley,Bishop Creek Through Plant 6,147.5
2025-06-12 00:30:47,Northern Owens Valley,Bishop Creek Around Plant 6,44.9
2025-06-12 00:30:47,Southern Owens Valley,Tinemaha Reservoir Outflow,606.9
2025-06-12 00:30:47,Southern Owens Valley,Indep. Ck. At Junction Flow,56.4
2025-06-12 00:30:47,Southern Owens Valley,LAA at Alabama Flow,657.0
2025-06-12 00:30:47,Southern Owens Valley,LAA at Alabama Level,10.2
2025-06-12 00:30:47,Southern Owens Valley,LAA at Alabama Water Temp,70.6
2025-06-12 00:30:47,Southern Owens Valley,Cottonwood Ck. At LAA Flow,18.0
2025-06-12 00:30:47,Southern Owens Valley,LAA at Cottonwood Flow,708.0
2025-06-12 00:30:47,Southern Owens Valley,LAA at Cottonwood Level,11.2
2025-06-12 00:30:47,Southern Owens Valley,LAA at Cotton. Water Temp,71.7
2025-06-12 00:30:47,Southern Owens Valley,N. Haiwee Elevation,3756.7
2025-06-12 00:30:47,Southern Owens Valley,S. Haiwee Reservoir Elevation,3733.1
2025-06-12 00:30:47,Southern Owens Valley,Haiwee LAA #1 Current Flow,262.6
2025-06-12 00:30:47,Southern Owens Valley,Haiwee LAA #2 Current Flow,129.3
2025-06-12 00:30:47,Southern Owens Valley,Reinhackel Flow,1.9
2025-06-12 00:30:47,Southern Owens Valley,Lubkin Spillgate Outflow,0.4
2025-06-12 00:30:47,Southern Owens Valley,Cartago Spillgate Outflow,39.5
2025-06-12 00:30:47,Southern Owens Valley,Lone Pine Creek Flow,43.8
2025-06-12 00:30:47,Lower Owens River Project,LORP Intake Flow,56.0
2025-06-12 00:30:47,Lower Owens River Project,LORP at Mazourka Canyon Road,37.0
2025-06-12 00:30:47,Lower Owens River Project,LORP at Reinhackle Springs,38.0
2025-06-12 00:30:47,Lower Owens River Project,LORP Above Pumpstation,51.0
