date,district,source,value
2026-02-09 01:29:15,Northern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 01:29:15,Southern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 01:59:15,Northern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 01:59:15,Southern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 02:29:15,Northern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 02:29:15,Southern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 02:59:15,Northern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 02:59:15,Southern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 03:29:15,Northern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 03:29:15,Southern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 03:59:15,Northern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 03:59:15,Southern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 04:29:15,Northern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 04:29:15,Southern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 04:59:15,Northern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 04:59:15,Southern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 05:29:15,Northern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 05:29:15,Southern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 05:59:15,Northern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 05:59:15,Southern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 06:29:17,Northern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 06:29:17,Southern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 06:59:15,Northern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 06:59:15,Southern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 07:14:15,Mono Basin,Lee Vining Intake Above Flow,21.3
2026-02-09 07:14:15,Mono Basin,Lee Vining Intake Below Flow,15.9
2026-02-09 07:14:15,Mono Basin,Mono Lk. Elevation,6382.2
2026-02-09 07:14:15,Mono Basin,Walker Ck. Above Conduit Flow,3.0
2026-02-09 07:14:15,Mono Basin,L.V. Conduit Below Intake Flow,3.9
2026-02-09 07:14:15,Mono Basin,Walker Ck. Under Conduit Flow,3.0
2026-02-09 07:14:15,Mono Basin,Parker Ck. Under Conduit Flow,4.0
2026-02-09 07:14:15,Mono Basin,Parker Ck. Above Conduit Flow,6.0
2026-02-09 07:14:15,Mono Basin,Grant Lk. Spill Flow,0.0
2026-02-09 07:14:15,Mono Basin,Mono Gate 1 Return Ditch Flow,27.7
2026-02-09 07:14:15,Mono Basin,Grant Lk. Elevation,7122.5
2026-02-09 07:14:15,Mono Basin,Grant Lk. Outflow,70.1
2026-02-09 07:14:15,Mono Basin,Rush Ck. at Damsite Flow,13.5
2026-02-09 07:14:15,Mono Basin,Flow to West Portal,39.4
2026-02-09 07:14:15,Long Valley,East Portal Flow,52.0
2026-02-09 07:14:15,Long Valley,OR Below EP Flow,107.0
2026-02-09 07:14:15,Long Valley,Hot Ck.at Hwy. Flow,6.0
2026-02-09 07:14:15,Long Valley,McGee Ck. Lower Sta. Flow,8.8
2026-02-09 07:14:15,Long Valley,Long Valley Elevation,6774.7
2026-02-09 07:14:15,Long Valley,Long Valley Current Outflow,0.0
2026-02-09 07:14:15,Long Valley,Rock Ck. Div. Flow,0.0
2026-02-09 07:14:15,Long Valley,Upper Gorge Total Release,40.7
2026-02-09 07:14:15,Long Valley,Release at Middle Gorge,0.0
2026-02-09 07:14:15,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,38.7
2026-02-09 07:14:15,Northern Owens Valley,Pleasant Valley Elevation,4385.1
2026-02-09 07:14:15,Northern Owens Valley,Pleasant Valley Outflow,100.4
2026-02-09 07:14:15,Northern Owens Valley,Baker Ck. At LA Station Flow,7.0
2026-02-09 07:14:15,Northern Owens Valley,Big Pine Ck. USGS Flow,12.1
2026-02-09 07:14:15,Northern Owens Valley,O.R. Below Big Pine,197.7
2026-02-09 07:14:15,Northern Owens Valley,Fish Springs At RR Flow,28.9
2026-02-09 07:14:15,Northern Owens Valley,Tinemaha Reservoir Outflow,182.9
2026-02-09 07:14:15,Northern Owens Valley,Bishop Creek Through Plant 6,52.7
2026-02-09 07:14:15,Northern Owens Valley,Bishop Creek Around Plant 6,5.0
2026-02-09 07:14:15,Southern Owens Valley,Tinemaha Reservoir Outflow,182.9
2026-02-09 07:14:15,Southern Owens Valley,Indep. Ck. At Junction Flow,4.6
2026-02-09 07:14:15,Southern Owens Valley,LAA at Alabama Flow,183.0
2026-02-09 07:14:15,Southern Owens Valley,LAA at Alabama Level,5.2
2026-02-09 07:14:15,Southern Owens Valley,LAA at Alabama Water Temp,47.5
2026-02-09 07:14:15,Southern Owens Valley,Cottonwood Ck. At LAA Flow,1.0
2026-02-09 07:14:15,Southern Owens Valley,LAA at Cottonwood Flow,245.0
2026-02-09 07:14:15,Southern Owens Valley,LAA at Cottonwood Level,7.1
2026-02-09 07:14:15,Southern Owens Valley,LAA at Cotton. Water Temp,49.0
2026-02-09 07:14:15,Southern Owens Valley,N. Haiwee Elevation,3757.0
2026-02-09 07:14:15,Southern Owens Valley,S. Haiwee Reservoir Elevation,3732.9
2026-02-09 07:14:15,Southern Owens Valley,Haiwee LAA #1 Current Flow,0.0
2026-02-09 07:14:15,Southern Owens Valley,Haiwee LAA #2 Current Flow,0.7
2026-02-09 07:14:15,Southern Owens Valley,Reinhackel Flow,1.7
2026-02-09 07:14:15,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2026-02-09 07:14:15,Southern Owens Valley,Cartago Spillgate Outflow,0.0
2026-02-09 07:14:15,Southern Owens Valley,Lone Pine Creek Flow,5.7
2026-02-09 07:14:15,Lower Owens River Project,LORP Intake Flow,45.0
2026-02-09 07:14:15,Lower Owens River Project,LORP at Mazourka Canyon Road,46.0
2026-02-09 07:14:15,Lower Owens River Project,LORP at Reinhackle Springs,55.0
2026-02-09 07:14:15,Lower Owens River Project,LORP Above Pumpstation,53.0
2026-02-09 07:14:15,Lower Owens River Project,LORP At Pump Station Discharge Flow,47.0
2026-02-09 07:14:15,Southern District,Haiwee LAA #2 Current Flow,0.7
2026-02-09 07:14:15,Southern District,S. Haiwee Reservoir Elevation,3732.9
2026-02-09 07:14:15,Southern District,Haiwee LAA #1 Current Flow,0.0
2026-02-09 07:14:15,Southern District,Fairmont Reservoir Elevation,3028.7
2026-02-09 07:14:15,Southern District,LAA #1 Flow at Fairmont Reservoir,386.6
2026-02-09 07:14:15,Southern District,LAA #2 Flow at Fairmont Res.,0.0
2026-02-09 07:14:15,Southern District,Bouquet Reservoir Elevation,2985.7
2026-02-09 07:14:15,Southern District,Bouquet Reservoir Inflow,45.4
2026-02-09 07:14:15,Southern District,Bouquet Reservoir Outflow,0.7
2026-02-09 07:14:15,Southern District,LAA #1 at Soledad Flow,211.2
2026-02-09 07:14:15,Southern District,LAA #2 at Soledad Flow,149.0
2026-02-09 07:29:14,Mono Basin,Lee Vining Intake Above Flow,21.3
2026-02-09 07:29:14,Mono Basin,Lee Vining Intake Below Flow,15.9
2026-02-09 07:29:14,Mono Basin,Walker Ck. Above Conduit Flow,3.0
2026-02-09 07:29:14,Mono Basin,L.V. Conduit Below Intake Flow,3.9
2026-02-09 07:29:14,Mono Basin,Walker Ck. Under Conduit Flow,3.0
2026-02-09 07:29:14,Mono Basin,Parker Ck. Under Conduit Flow,4.0
2026-02-09 07:29:14,Mono Basin,Parker Ck. Above Conduit Flow,6.0
2026-02-09 07:29:14,Mono Basin,Grant Lk. Spill Flow,0.0
2026-02-09 07:29:14,Mono Basin,Mono Gate 1 Return Ditch Flow,27.7
2026-02-09 07:29:14,Mono Basin,Grant Lk. Outflow,70.1
2026-02-09 07:29:14,Mono Basin,Rush Ck. at Damsite Flow,13.5
2026-02-09 07:29:14,Mono Basin,Flow to West Portal,39.4
2026-02-09 07:29:14,Long Valley,East Portal Flow,52.0
2026-02-09 07:29:14,Long Valley,OR Below EP Flow,107.0
2026-02-09 07:29:14,Long Valley,Hot Ck.at Hwy. Flow,6.0
2026-02-09 07:29:14,Long Valley,McGee Ck. Lower Sta. Flow,8.8
2026-02-09 07:29:14,Long Valley,Long Valley Current Outflow,0.0
2026-02-09 07:29:14,Long Valley,Rock Ck. Div. Flow,0.0
2026-02-09 07:29:14,Long Valley,Upper Gorge Total Release,41.1
2026-02-09 07:29:14,Long Valley,Release at Middle Gorge,0.0
2026-02-09 07:29:14,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,38.7
2026-02-09 07:29:14,Northern Owens Valley,Pleasant Valley Outflow,100.5
2026-02-09 07:29:14,Northern Owens Valley,Baker Ck. At LA Station Flow,7.0
2026-02-09 07:29:14,Northern Owens Valley,Big Pine Ck. USGS Flow,12.1
2026-02-09 07:29:14,Northern Owens Valley,O.R. Below Big Pine,197.7
2026-02-09 07:29:14,Northern Owens Valley,Fish Springs At RR Flow,28.9
2026-02-09 07:29:14,Northern Owens Valley,Tinemaha Reservoir Outflow,182.9
2026-02-09 07:29:14,Northern Owens Valley,Bishop Creek Through Plant 6,55.4
2026-02-09 07:29:14,Northern Owens Valley,Bishop Creek Around Plant 6,5.1
2026-02-09 07:29:14,Southern Owens Valley,Tinemaha Reservoir Outflow,182.9
2026-02-09 07:29:14,Southern Owens Valley,Indep. Ck. At Junction Flow,4.6
2026-02-09 07:29:14,Southern Owens Valley,LAA at Alabama Flow,184.0
2026-02-09 07:29:14,Southern Owens Valley,Cottonwood Ck. At LAA Flow,1.0
2026-02-09 07:29:14,Southern Owens Valley,LAA at Cottonwood Flow,245.0
2026-02-09 07:29:14,Southern Owens Valley,Haiwee LAA #1 Current Flow,0.0
2026-02-09 07:29:14,Southern Owens Valley,Haiwee LAA #2 Current Flow,0.7
2026-02-09 07:29:14,Southern Owens Valley,Reinhackel Flow,1.7
2026-02-09 07:29:14,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2026-02-09 07:29:14,Southern Owens Valley,Cartago Spillgate Outflow,0.0
2026-02-09 07:29:14,Southern Owens Valley,Lone Pine Creek Flow,5.8
2026-02-09 07:29:14,Lower Owens River Project,LORP Intake Flow,45.0
2026-02-09 07:29:14,Lower Owens River Project,LORP at Mazourka Canyon Road,46.0
2026-02-09 07:29:14,Lower Owens River Project,LORP at Reinhackle Springs,55.0
2026-02-09 07:29:14,Lower Owens River Project,LORP Above Pumpstation,54.0
2026-02-09 07:29:14,Lower Owens River Project,LORP At Pump Station Discharge Flow,48.0
2026-02-09 07:29:14,Southern District,Haiwee LAA #2 Current Flow,0.7
2026-02-09 07:29:14,Southern District,Haiwee LAA #1 Current Flow,0.0
2026-02-09 07:29:15,Mono Basin,Mono Lk. Elevation,6382.2
2026-02-09 07:29:15,Mono Basin,Grant Lk. Elevation,7122.5
2026-02-09 07:29:15,Long Valley,Long Valley Elevation,6774.7
2026-02-09 07:29:15,Northern Owens Valley,Pleasant Valley Elevation,4385.1
2026-02-09 07:29:15,Northern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 07:29:15,Southern Owens Valley,Tinemaha Elevation,3864.1
2026-02-09 07:29:15,Southern Owens Valley,LAA at Alabama Level,5.2
2026-02-09 07:29:15,Southern Owens Valley,LAA at Alabama Water Temp,47.2
2026-02-09 07:29:15,Southern Owens Valley,LAA at Cottonwood Level,7.1
2026-02-09 07:29:15,Southern Owens Valley,LAA at Cotton. Water Temp,49.0
2026-02-09 07:29:15,Southern Owens Valley,N. Haiwee Elevation,3757.0
2026-02-09 07:29:15,Southern Owens Valley,S. Haiwee Reservoir Elevation,3732.9
2026-02-09 07:29:15,Southern District,S. Haiwee Reservoir Elevation,3732.9
2026-02-09 07:29:15,Southern District,Fairmont Reservoir Elevation,3028.7
2026-02-09 07:29:15,Southern District,LAA #1 Flow at Fairmont Reservoir,390.2
2026-02-09 07:29:15,Southern District,LAA #2 Flow at Fairmont Res.,0.0
2026-02-09 07:29:15,Southern District,Bouquet Reservoir Elevation,2985.7
2026-02-09 07:29:15,Southern District,Bouquet Reservoir Inflow,45.4
2026-02-09 07:29:15,Southern District,Bouquet Reservoir Outflow,0.7
2026-02-09 07:29:15,Southern District,LAA #1 at Soledad Flow,211.2
2026-02-09 07:29:15,Southern District,LAA #2 at Soledad Flow,148.5
