date,district,source,value
2026-05-10 00:44:07,Mono Basin,Lee Vining Intake Above Flow,114.1
2026-05-10 00:44:07,Mono Basin,Lee Vining Intake Below Flow,69.9
2026-05-10 00:44:07,Mono Basin,Walker Ck. Above Conduit Flow,10.0
2026-05-10 00:44:07,Mono Basin,L.V. Conduit Below Intake Flow,41.3
2026-05-10 00:44:07,Mono Basin,Walker Ck. Under Conduit Flow,10.0
2026-05-10 00:44:07,Mono Basin,Parker Ck. Under Conduit Flow,15.0
2026-05-10 00:44:07,Mono Basin,Parker Ck. Above Conduit Flow,18.0
2026-05-10 00:44:07,Mono Basin,Grant Lk. Spill Flow,47.0
2026-05-10 00:44:07,Mono Basin,Mono Gate 1 Return Ditch Flow,62.1
2026-05-10 00:44:07,Mono Basin,Grant Lk. Outflow,124.9
2026-05-10 00:44:07,Mono Basin,Rush Ck. at Damsite Flow,144.9
2026-05-10 00:44:07,Mono Basin,Flow to West Portal,60.3
2026-05-10 00:44:07,Long Valley,East Portal Flow,77.0
2026-05-10 00:44:07,Long Valley,OR Below EP Flow,143.0
2026-05-10 00:44:07,Long Valley,Hot Ck.at Hwy. Flow,24.0
2026-05-10 00:44:07,Long Valley,McGee Ck. Lower Sta. Flow,18.8
2026-05-10 00:44:07,Long Valley,Long Valley Current Outflow,50.4
2026-05-10 00:44:07,Long Valley,Rock Ck. Div. Flow,1.1
2026-05-10 00:44:07,Long Valley,Upper Gorge Total Release,51.2
2026-05-10 00:44:07,Long Valley,Release at Middle Gorge,0.0
2026-05-10 00:44:07,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,68.1
2026-05-10 00:44:07,Northern Owens Valley,Pleasant Valley Outflow,331.1
2026-05-10 00:44:07,Northern Owens Valley,Baker Ck. At LA Station Flow,10.3
2026-05-10 00:44:07,Northern Owens Valley,Big Pine Ck. USGS Flow,38.7
2026-05-10 00:44:07,Northern Owens Valley,O.R. Below Big Pine,357.9
2026-05-10 00:44:07,Northern Owens Valley,Fish Springs At RR Flow,32.4
2026-05-10 00:44:07,Northern Owens Valley,Tinemaha Reservoir Outflow,374.5
2026-05-10 00:44:07,Northern Owens Valley,Bishop Creek Through Plant 6,103.6
2026-05-10 00:44:07,Northern Owens Valley,Bishop Creek Around Plant 6,6.8
2026-05-10 00:44:07,Southern Owens Valley,Tinemaha Reservoir Outflow,374.5
2026-05-10 00:44:07,Southern Owens Valley,Indep. Ck. At Junction Flow,15.7
2026-05-10 00:44:07,Southern Owens Valley,LAA at Alabama Flow,413.0
2026-05-10 00:44:07,Southern Owens Valley,Cottonwood Ck. At LAA Flow,39.0
2026-05-10 00:44:07,Southern Owens Valley,LAA at Cottonwood Flow,380.0
2026-05-10 00:44:07,Southern Owens Valley,Haiwee LAA #1 Current Flow,0.0
2026-05-10 00:44:07,Southern Owens Valley,Haiwee LAA #2 Current Flow,101.0
2026-05-10 00:44:07,Southern Owens Valley,Reinhackel Flow,2.0
2026-05-10 00:44:07,Southern Owens Valley,Lubkin Spillgate Outflow,22.4
2026-05-10 00:44:07,Southern Owens Valley,Cartago Spillgate Outflow,24.4
2026-05-10 00:44:07,Southern Owens Valley,Lone Pine Creek Flow,15.0
2026-05-10 00:44:07,Lower Owens River Project,LORP Intake Flow,60.0
2026-05-10 00:44:07,Lower Owens River Project,LORP at Mazourka Canyon Road,42.0
2026-05-10 00:44:07,Lower Owens River Project,LORP at Reinhackle Springs,51.0
2026-05-10 00:44:07,Lower Owens River Project,LORP Above Pumpstation,67.0
2026-05-10 00:44:07,Lower Owens River Project,LORP At Pump Station Discharge Flow,48.0
2026-05-10 00:44:07,Southern District,Haiwee LAA #2 Current Flow,101.0
2026-05-10 00:44:07,Southern District,Haiwee LAA #1 Current Flow,0.0
2026-05-10 00:44:07,Southern District,LAA #1 Flow at Fairmont Reservoir,168.0
2026-05-10 00:44:07,Southern District,LAA #2 Flow at Fairmont Res.,131.8
2026-05-10 00:44:07,Southern District,Bouquet Reservoir Inflow,0.0
2026-05-10 00:44:07,Southern District,Bouquet Reservoir Outflow,134.1
2026-05-10 00:44:07,Southern District,LAA #1 at Soledad Flow,0.6
2026-05-10 00:44:07,Southern District,LAA #2 at Soledad Flow,306.8
2026-05-10 00:44:08,Mono Basin,Mono Lk. Elevation,6382.4
2026-05-10 00:44:08,Mono Basin,Grant Lk. Elevation,7130.5
2026-05-10 00:44:08,Long Valley,Long Valley Elevation,6778.4
2026-05-10 00:44:08,Northern Owens Valley,Pleasant Valley Elevation,4384.4
2026-05-10 00:44:08,Southern Owens Valley,LAA at Alabama Level,7.9
2026-05-10 00:44:08,Southern Owens Valley,LAA at Alabama Water Temp,67.9
2026-05-10 00:44:08,Southern Owens Valley,LAA at Cottonwood Level,8.1
2026-05-10 00:44:08,Southern Owens Valley,LAA at Cotton. Water Temp,68.5
2026-05-10 00:44:08,Southern Owens Valley,N. Haiwee Elevation,3757.0
2026-05-10 00:44:08,Southern Owens Valley,S. Haiwee Reservoir Elevation,3734.3
2026-05-10 00:44:08,Southern District,S. Haiwee Reservoir Elevation,3734.3
2026-05-10 00:44:08,Southern District,Fairmont Reservoir Elevation,3023.1
2026-05-10 00:44:08,Southern District,Bouquet Reservoir Elevation,2984.0
2026-05-10 01:44:07,Mono Basin,Lee Vining Intake Above Flow,117.4
2026-05-10 01:44:07,Mono Basin,Lee Vining Intake Below Flow,72.1
2026-05-10 01:44:07,Mono Basin,Walker Ck. Above Conduit Flow,10.0
2026-05-10 01:44:07,Mono Basin,L.V. Conduit Below Intake Flow,42.2
2026-05-10 01:44:07,Mono Basin,Walker Ck. Under Conduit Flow,10.0
2026-05-10 01:44:07,Mono Basin,Parker Ck. Under Conduit Flow,15.0
2026-05-10 01:44:07,Mono Basin,Parker Ck. Above Conduit Flow,18.0
2026-05-10 01:44:07,Mono Basin,Grant Lk. Spill Flow,47.0
2026-05-10 01:44:07,Mono Basin,Mono Gate 1 Return Ditch Flow,62.2
2026-05-10 01:44:07,Mono Basin,Grant Lk. Outflow,124.5
2026-05-10 01:44:07,Mono Basin,Rush Ck. at Damsite Flow,145.6
2026-05-10 01:44:07,Mono Basin,Flow to West Portal,60.3
2026-05-10 01:44:07,Long Valley,East Portal Flow,77.0
2026-05-10 01:44:07,Long Valley,OR Below EP Flow,143.0
2026-05-10 01:44:07,Long Valley,Hot Ck.at Hwy. Flow,24.0
2026-05-10 01:44:07,Long Valley,McGee Ck. Lower Sta. Flow,18.8
2026-05-10 01:44:07,Long Valley,Long Valley Current Outflow,0.0
2026-05-10 01:44:07,Long Valley,Rock Ck. Div. Flow,1.1
2026-05-10 01:44:07,Long Valley,Upper Gorge Total Release,51.1
2026-05-10 01:44:07,Long Valley,Release at Middle Gorge,0.0
2026-05-10 01:44:07,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,70.3
2026-05-10 01:44:07,Northern Owens Valley,Pleasant Valley Outflow,310.4
2026-05-10 01:44:07,Northern Owens Valley,Baker Ck. At LA Station Flow,10.3
2026-05-10 01:44:07,Northern Owens Valley,Big Pine Ck. USGS Flow,38.7
2026-05-10 01:44:07,Northern Owens Valley,O.R. Below Big Pine,361.4
2026-05-10 01:44:07,Northern Owens Valley,Fish Springs At RR Flow,32.4
2026-05-10 01:44:07,Northern Owens Valley,Tinemaha Reservoir Outflow,374.5
2026-05-10 01:44:07,Northern Owens Valley,Bishop Creek Through Plant 6,103.9
2026-05-10 01:44:07,Northern Owens Valley,Bishop Creek Around Plant 6,6.8
2026-05-10 01:44:07,Southern Owens Valley,Tinemaha Reservoir Outflow,374.5
2026-05-10 01:44:07,Southern Owens Valley,Indep. Ck. At Junction Flow,15.7
2026-05-10 01:44:07,Southern Owens Valley,LAA at Alabama Flow,414.0
2026-05-10 01:44:07,Southern Owens Valley,Cottonwood Ck. At LAA Flow,39.0
2026-05-10 01:44:07,Southern Owens Valley,LAA at Cottonwood Flow,381.0
2026-05-10 01:44:07,Southern Owens Valley,Haiwee LAA #1 Current Flow,0.0
2026-05-10 01:44:07,Southern Owens Valley,Haiwee LAA #2 Current Flow,101.1
2026-05-10 01:44:07,Southern Owens Valley,Reinhackel Flow,2.0
2026-05-10 01:44:07,Southern Owens Valley,Lubkin Spillgate Outflow,23.6
2026-05-10 01:44:07,Southern Owens Valley,Cartago Spillgate Outflow,17.2
2026-05-10 01:44:07,Southern Owens Valley,Lone Pine Creek Flow,15.2
2026-05-10 01:44:07,Lower Owens River Project,LORP Intake Flow,60.0
2026-05-10 01:44:07,Lower Owens River Project,LORP at Mazourka Canyon Road,42.0
2026-05-10 01:44:07,Lower Owens River Project,LORP at Reinhackle Springs,52.0
2026-05-10 01:44:07,Lower Owens River Project,LORP Above Pumpstation,66.0
2026-05-10 01:44:07,Lower Owens River Project,LORP At Pump Station Discharge Flow,47.0
2026-05-10 01:44:07,Southern District,Haiwee LAA #2 Current Flow,101.1
2026-05-10 01:44:07,Southern District,Haiwee LAA #1 Current Flow,0.0
2026-05-10 01:44:07,Southern District,LAA #1 Flow at Fairmont Reservoir,168.2
2026-05-10 01:44:07,Southern District,LAA #2 Flow at Fairmont Res.,131.7
2026-05-10 01:44:07,Southern District,Bouquet Reservoir Inflow,0.0
2026-05-10 01:44:07,Southern District,Bouquet Reservoir Outflow,137.5
2026-05-10 01:44:07,Southern District,LAA #1 at Soledad Flow,0.6
2026-05-10 01:44:07,Southern District,LAA #2 at Soledad Flow,306.8
2026-05-10 01:44:08,Mono Basin,Mono Lk. Elevation,6382.4
2026-05-10 01:44:08,Mono Basin,Grant Lk. Elevation,7130.5
2026-05-10 01:44:08,Long Valley,Long Valley Elevation,6778.4
