date,district,source,value
2026-08-08 00:43:24,Mono Basin,Lee Vining Intake Above Flow,37.6
2026-08-08 00:43:24,Mono Basin,Lee Vining Intake Below Flow,30.5
2026-08-08 00:43:24,Mono Basin,Walker Ck. Above Conduit Flow,4.0
2026-08-08 00:43:24,Mono Basin,L.V. Conduit Below Intake Flow,4.7
2026-08-08 00:43:24,Mono Basin,Walker Ck. Under Conduit Flow,4.0
2026-08-08 00:43:24,Mono Basin,Parker Ck. Under Conduit Flow,14.0
2026-08-08 00:43:24,Mono Basin,Parker Ck. Above Conduit Flow,15.0
2026-08-08 00:43:24,Mono Basin,Grant Lk. Spill Flow,0.0
2026-08-08 00:43:24,Mono Basin,Mono Gate 1 Return Ditch Flow,40.6
2026-08-08 00:43:24,Mono Basin,Grant Lk. Outflow,40.6
2026-08-08 00:43:24,Mono Basin,Rush Ck. at Damsite Flow,14.8
2026-08-08 00:43:24,Mono Basin,Flow to West Portal,0.0
2026-08-08 00:43:24,Long Valley,East Portal Flow,13.0
2026-08-08 00:43:24,Long Valley,OR Below EP Flow,57.0
2026-08-08 00:43:24,Long Valley,Hot Ck.at Hwy. Flow,6.0
2026-08-08 00:43:24,Long Valley,McGee Ck. Lower Sta. Flow,8.1
2026-08-08 00:43:24,Long Valley,Long Valley Current Outflow,581.1
2026-08-08 00:43:24,Long Valley,Rock Ck. Div. Flow,0.1
2026-08-08 00:43:24,Long Valley,Upper Gorge Total Release,40.8
2026-08-08 00:43:24,Long Valley,Release at Middle Gorge,0.0
2026-08-08 00:43:24,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,25.4
2026-08-08 00:43:24,Northern Owens Valley,Pleasant Valley Outflow,510.4
2026-08-08 00:43:24,Northern Owens Valley,Baker Ck. At LA Station Flow,6.0
2026-08-08 00:43:24,Northern Owens Valley,Big Pine Ck. USGS Flow,48.3
2026-08-08 00:43:24,Northern Owens Valley,O.R. Below Big Pine,461.9
2026-08-08 00:43:24,Northern Owens Valley,Fish Springs At RR Flow,35.2
2026-08-08 00:43:24,Northern Owens Valley,Tinemaha Reservoir Outflow,381.4
2026-08-08 00:43:24,Northern Owens Valley,Bishop Creek Through Plant 6,93.1
2026-08-08 00:43:24,Northern Owens Valley,Bishop Creek Around Plant 6,8.2
2026-08-08 00:43:24,Southern Owens Valley,Tinemaha Reservoir Outflow,381.4
2026-08-08 00:43:24,Southern Owens Valley,Indep. Ck. At Junction Flow,7.0
2026-08-08 00:43:24,Southern Owens Valley,LAA at Alabama Flow,308.0
2026-08-08 00:43:24,Southern Owens Valley,Cottonwood Ck. At LAA Flow,0.0
2026-08-08 00:43:24,Southern Owens Valley,LAA at Cottonwood Flow,386.0
2026-08-08 00:43:24,Southern Owens Valley,Haiwee LAA #1 Current Flow,0.0
2026-08-08 00:43:24,Southern Owens Valley,Haiwee LAA #2 Current Flow,194.3
2026-08-08 00:43:24,Southern Owens Valley,Reinhackel Flow,3.0
2026-08-08 00:43:24,Southern Owens Valley,Lubkin Spillgate Outflow,0.0
2026-08-08 00:43:24,Southern Owens Valley,Cartago Spillgate Outflow,14.1
2026-08-08 00:43:24,Southern Owens Valley,Lone Pine Creek Flow,11.5
2026-08-08 00:43:24,Lower Owens River Project,LORP Intake Flow,80.0
2026-08-08 00:43:24,Lower Owens River Project,LORP at Mazourka Canyon Road,0.0
2026-08-08 00:43:24,Lower Owens River Project,LORP at Reinhackle Springs,72.0
2026-08-08 00:43:24,Lower Owens River Project,LORP Above Pumpstation,51.0
2026-08-08 00:43:24,Lower Owens River Project,LORP At Pump Station Discharge Flow,48.0
2026-08-08 00:43:24,Southern District,Haiwee LAA #2 Current Flow,194.3
2026-08-08 00:43:24,Southern District,Haiwee LAA #1 Current Flow,0.0
2026-08-08 00:43:24,Southern District,LAA #1 Flow at Fairmont Reservoir,387.0
2026-08-08 00:43:24,Southern District,LAA #2 Flow at Fairmont Res.,203.9
2026-08-08 00:43:24,Southern District,Bouquet Reservoir Inflow,54.6
2026-08-08 00:43:24,Southern District,Bouquet Reservoir Outflow,0.5
2026-08-08 00:43:24,Southern District,LAA #1 at Soledad Flow,266.5
2026-08-08 00:43:24,Southern District,LAA #2 at Soledad Flow,258.0
2026-08-08 00:43:25,Mono Basin,Mono Lk. Elevation,6382.4
2026-08-08 00:43:25,Mono Basin,Grant Lk. Elevation,7129.9
2026-08-08 00:43:25,Long Valley,Long Valley Elevation,6773.7
2026-08-08 00:43:25,Northern Owens Valley,Pleasant Valley Elevation,4387.6
2026-08-08 00:43:25,Southern Owens Valley,LAA at Alabama Level,6.8
2026-08-08 00:43:25,Southern Owens Valley,LAA at Alabama Water Temp,76.5
2026-08-08 00:43:25,Southern Owens Valley,LAA at Cottonwood Level,8.2
2026-08-08 00:43:25,Southern Owens Valley,LAA at Cotton. Water Temp,76.5
2026-08-08 00:43:25,Southern Owens Valley,N. Haiwee Elevation,3756.9
2026-08-08 00:43:25,Southern Owens Valley,S. Haiwee Reservoir Elevation,3725.2
2026-08-08 00:43:25,Southern District,S. Haiwee Reservoir Elevation,3725.2
2026-08-08 00:43:25,Southern District,Fairmont Reservoir Elevation,3027.0
2026-08-08 00:43:25,Southern District,Bouquet Reservoir Elevation,2983.0
2026-08-08 01:43:25,Mono Basin,Lee Vining Intake Above Flow,35.8
2026-08-08 01:43:25,Mono Basin,Lee Vining Intake Below Flow,29.5
2026-08-08 01:43:25,Mono Basin,Mono Lk. Elevation,6382.4
2026-08-08 01:43:25,Mono Basin,Walker Ck. Above Conduit Flow,4.0
2026-08-08 01:43:25,Mono Basin,L.V. Conduit Below Intake Flow,4.5
2026-08-08 01:43:25,Mono Basin,Walker Ck. Under Conduit Flow,4.0
2026-08-08 01:43:25,Mono Basin,Parker Ck. Under Conduit Flow,14.0
2026-08-08 01:43:25,Mono Basin,Parker Ck. Above Conduit Flow,15.0
2026-08-08 01:43:25,Mono Basin,Grant Lk. Spill Flow,0.0
2026-08-08 01:43:25,Mono Basin,Mono Gate 1 Return Ditch Flow,40.5
2026-08-08 01:43:25,Mono Basin,Grant Lk. Elevation,7130.0
2026-08-08 01:43:25,Mono Basin,Grant Lk. Outflow,40.5
2026-08-08 01:43:25,Mono Basin,Rush Ck. at Damsite Flow,14.8
2026-08-08 01:43:25,Mono Basin,Flow to West Portal,0.0
2026-08-08 01:43:25,Long Valley,East Portal Flow,12.0
2026-08-08 01:43:25,Long Valley,OR Below EP Flow,58.0
2026-08-08 01:43:25,Long Valley,Hot Ck.at Hwy. Flow,6.0
2026-08-08 01:43:25,Long Valley,McGee Ck. Lower Sta. Flow,8.1
2026-08-08 01:43:25,Long Valley,Long Valley Elevation,6773.7
2026-08-08 01:43:25,Long Valley,Long Valley Current Outflow,580.1
2026-08-08 01:43:25,Long Valley,Rock Ck. Div. Flow,0.1
2026-08-08 01:43:25,Long Valley,Upper Gorge Total Release,41.1
2026-08-08 01:43:25,Long Valley,Release at Middle Gorge,0.0
2026-08-08 01:43:25,Northern Owens Valley,Rock Ck. At Owens River (PV) Flow,25.6
2026-08-08 01:43:25,Northern Owens Valley,Pleasant Valley Elevation,4387.7
2026-08-08 01:43:25,Northern Owens Valley,Pleasant Valley Outflow,510.8
